lat,lon,year,scenario,chill_days
48.2,-68.723,2023,ssp126,45
48.2,-67.5,2023,ssp126,47
48.818,-125.0,2023,ssp126,106
48.818,-123.777,2023,ssp126,97
48.818,-122.553,2023,ssp126,89
48.818,-121.33,2023,ssp126,86
48.818,-120.106,2023,ssp126,84
48.818,-118.883,2023,ssp126,82
48.818,-117.66,2023,ssp126,79
48.818,-116.436,2023,ssp126,80
48.818,-115.213,2023,ssp126,81
48.818,-113.989,2023,ssp126,77
48.818,-112.766,2023,ssp126,71
48.818,-111.543,2023,ssp126,70
48.818,-110.319,2023,ssp126,69
48.818,-109.096,2023,ssp126,66
48.818,-107.872,2023,ssp126,61
48.818,-106.649,2023,ssp126,57
48.818,-105.426,2023,ssp126,53
48.818,-104.202,2023,ssp126,51
48.818,-102.979,2023,ssp126,50
48.818,-101.755,2023,ssp126,48
48.818,-100.532,2023,ssp126,45
48.818,-99.308,2023,ssp126,44
48.818,-98.085,2023,ssp126,45
48.818,-96.862,2023,ssp126,43
48.818,-95.638,2023,ssp126,40
48.818,-94.415,2023,ssp126,38
48.818,-93.192,2023,ssp126,36
48.818,-91.968,2023,ssp126,35
48.818,-90.745,2023,ssp126,37
48.818,-89.521,2023,ssp126,39
48.818,-88.298,2023,ssp126,44
48.818,-87.074,2023,ssp126,46
48.818,-85.851,2023,ssp126,43
48.818,-84.628,2023,ssp126,41
48.818,-83.404,2023,ssp126,43
48.818,-82.181,2023,ssp126,45
48.818,-80.957,2023,ssp126,49
48.818,-79.734,2023,ssp126,52
48.818,-78.511,2023,ssp126,51
48.818,-77.287,2023,ssp126,50
48.818,-76.064,2023,ssp126,50
48.818,-74.84,2023,ssp126,50
48.818,-73.617,2023,ssp126,48
48.818,-72.394,2023,ssp126,46
48.818,-71.17,2023,ssp126,44
48.818,-69.947,2023,ssp126,43
48.818,-68.723,2023,ssp126,46
48.818,-67.5,2023,ssp126,49
49.437,-125.0,2023,ssp126,109
49.437,-123.777,2023,ssp126,97
49.437,-122.553,2023,ssp126,85
49.437,-121.33,2023,ssp126,85
49.437,-120.106,2023,ssp126,87
49.437,-118.883,2023,ssp126,84
49.437,-117.66,2023,ssp126,81
49.437,-116.436,2023,ssp126,80
49.437,-115.213,2023,ssp126,78
49.437,-113.989,2023,ssp126,71
49.437,-112.766,2023,ssp126,62
49.437,-111.543,2023,ssp126,63
49.437,-110.319,2023,ssp126,68
49.437,-109.096,2023,ssp126,66
49.437,-107.872,2023,ssp126,63
49.437,-106.649,2023,ssp126,59
49.437,-105.426,2023,ssp126,55
49.437,-104.202,2023,ssp126,52
49.437,-102.979,2023,ssp126,51
49.437,-101.755,2023,ssp126,50
49.437,-100.532,2023,ssp126,47
49.437,-99.308,2023,ssp126,45
49.437,-98.085,2023,ssp126,44
49.437,-96.862,2023,ssp126,43
49.437,-95.638,2023,ssp126,41
49.437,-94.415,2023,ssp126,39
49.437,-93.192,2023,ssp126,37
49.437,-91.968,2023,ssp126,36
49.437,-90.745,2023,ssp126,36
49.437,-89.521,2023,ssp126,36
49.437,-88.298,2023,ssp126,37
49.437,-87.074,2023,ssp126,37
49.437,-85.851,2023,ssp126,38
49.437,-84.628,2023,ssp126,40
49.437,-83.404,2023,ssp126,42
49.437,-82.181,2023,ssp126,44
49.437,-80.957,2023,ssp126,50
49.437,-79.734,2023,ssp126,53
49.437,-78.511,2023,ssp126,51
49.437,-77.287,2023,ssp126,49
49.437,-76.064,2023,ssp126,50
49.437,-74.84,2023,ssp126,50
49.437,-73.617,2023,ssp126,47
49.437,-72.394,2023,ssp126,45
49.437,-71.17,2023,ssp126,43
49.437,-69.947,2023,ssp126,42
49.437,-68.723,2023,ssp126,47
49.437,-67.5,2023,ssp126,51
24.085,-125.0,2024,ssp126,0
24.085,-123.777,2024,ssp126,0
24.085,-122.553,2024,ssp126,0
24.085,-121.33,2024,ssp126,0
24.085,-120.106,2024,ssp126,0
24.085,-118.883,2024,ssp126,0
24.085,-117.66,2024,ssp126,0
24.085,-116.436,2024,ssp126,0
24.085,-115.213,2024,ssp126,0
24.085,-113.989,2024,ssp126,0
24.085,-112.766,2024,ssp126,0
24.085,-111.543,2024,ssp126,0
24.085,-110.319,2024,ssp126,0
24.085,-109.096,2024,ssp126,0
24.085,-107.872,2024,ssp126,0
24.085,-106.649,2024,ssp126,34
24.085,-105.426,2024,ssp126,84
24.085,-104.202,2024,ssp126,93
24.085,-102.979,2024,ssp126,80
24.085,-101.755,2024,ssp126,58
24.085,-100.532,2024,ssp126,31
24.085,-99.308,2024,ssp126,15
24.085,-98.085,2024,ssp126,7
24.085,-96.862,2024,ssp126,2
24.085,-95.638,2024,ssp126,1
24.085,-94.415,2024,ssp126,0
24.085,-93.192,2024,ssp126,0
24.085,-91.968,2024,ssp126,0
24.085,-90.745,2024,ssp126,0
24.085,-89.521,2024,ssp126,0
24.085,-88.298,2024,ssp126,0
24.085,-87.074,2024,ssp126,0
24.085,-85.851,2024,ssp126,0
24.085,-84.628,2024,ssp126,0
24.085,-83.404,2024,ssp126,0
24.085,-82.181,2024,ssp126,0
24.085,-80.957,2024,ssp126,0
24.085,-79.734,2024,ssp126,0
24.085,-78.511,2024,ssp126,0
24.085,-77.287,2024,ssp126,0
24.085,-76.064,2024,ssp126,0
24.085,-74.84,2024,ssp126,0
24.085,-73.617,2024,ssp126,0
24.085,-72.394,2024,ssp126,0
24.085,-71.17,2024,ssp126,0
24.085,-69.947,2024,ssp126,0
24.085,-68.723,2024,ssp126,0
24.085,-67.5,2024,ssp126,0
24.703,-125.0,2024,ssp126,0
24.703,-123.777,2024,ssp126,0
24.703,-122.553,2024,ssp126,0
24.703,-121.33,2024,ssp126,0
24.703,-120.106,2024,ssp126,0
24.703,-118.883,2024,ssp126,0
24.703,-117.66,2024,ssp126,0
24.703,-116.436,2024,ssp126,0
24.703,-115.213,2024,ssp126,0
24.703,-113.989,2024,ssp126,0
24.703,-112.766,2024,ssp126,0
24.703,-111.543,2024,ssp126,0
24.703,-110.319,2024,ssp126,0
24.703,-109.096,2024,ssp126,1
24.703,-107.872,2024,ssp126,3
24.703,-106.649,2024,ssp126,37
24.703,-105.426,2024,ssp126,85
24.703,-104.202,2024,ssp126,87
24.703,-102.979,2024,ssp126,65
24.703,-101.755,2024,ssp126,46
24.703,-100.532,2024,ssp126,29
24.703,-99.308,2024,ssp126,17
24.703,-98.085,2024,ssp126,8
24.703,-96.862,2024,ssp126,3
24.703,-95.638,2024,ssp126,1
24.703,-94.415,2024,ssp126,0
24.703,-93.192,2024,ssp126,0
24.703,-91.968,2024,ssp126,0
24.703,-90.745,2024,ssp126,0
24.703,-89.521,2024,ssp126,0
24.703,-88.298,2024,ssp126,0
24.703,-87.074,2024,ssp126,0
24.703,-85.851,2024,ssp126,0
24.703,-84.628,2024,ssp126,0
24.703,-83.404,2024,ssp126,0
24.703,-82.181,2024,ssp126,0
24.703,-80.957,2024,ssp126,0
24.703,-79.734,2024,ssp126,0
24.703,-78.511,2024,ssp126,0
24.703,-77.287,2024,ssp126,0
24.703,-76.064,2024,ssp126,0
24.703,-74.84,2024,ssp126,0
24.703,-73.617,2024,ssp126,0
24.703,-72.394,2024,ssp126,0
24.703,-71.17,2024,ssp126,0
24.703,-69.947,2024,ssp126,0
24.703,-68.723,2024,ssp126,0
24.703,-67.5,2024,ssp126,0
25.321,-125.0,2024,ssp126,0
25.321,-123.777,2024,ssp126,0
25.321,-122.553,2024,ssp126,0
25.321,-121.33,2024,ssp126,0
25.321,-120.106,2024,ssp126,0
25.321,-118.883,2024,ssp126,0
25.321,-117.66,2024,ssp126,0
25.321,-116.436,2024,ssp126,0
25.321,-115.213,2024,ssp126,0
25.321,-113.989,2024,ssp126,0
25.321,-112.766,2024,ssp126,0
25.321,-111.543,2024,ssp126,0
25.321,-110.319,2024,ssp126,0
25.321,-109.096,2024,ssp126,2
25.321,-107.872,2024,ssp126,6
25.321,-106.649,2024,ssp126,39
25.321,-105.426,2024,ssp126,86
25.321,-104.202,2024,ssp126,82
25.321,-102.979,2024,ssp126,50
25.321,-101.755,2024,ssp126,34
25.321,-100.532,2024,ssp126,28
25.321,-99.308,2024,ssp126,19
25.321,-98.085,2024,ssp126,10
25.321,-96.862,2024,ssp126,4
25.321,-95.638,2024,ssp126,1
25.321,-94.415,2024,ssp126,0
25.321,-93.192,2024,ssp126,0
25.321,-91.968,2024,ssp126,0
25.321,-90.745,2024,ssp126,0
25.321,-89.521,2024,ssp126,0
25.321,-88.298,2024,ssp126,0
25.321,-87.074,2024,ssp126,0
25.321,-85.851,2024,ssp126,0
25.321,-84.628,2024,ssp126,0
25.321,-83.404,2024,ssp126,0
25.321,-82.181,2024,ssp126,0
25.321,-80.957,2024,ssp126,0
25.321,-79.734,2024,ssp126,0
25.321,-78.511,2024,ssp126,0
25.321,-77.287,2024,ssp126,0
25.321,-76.064,2024,ssp126,0
25.321,-74.84,2024,ssp126,0
25.321,-73.617,2024,ssp126,0
25.321,-72.394,2024,ssp126,0
25.321,-71.17,2024,ssp126,0
25.321,-69.947,2024,ssp126,0
25.321,-68.723,2024,ssp126,0
25.321,-67.5,2024,ssp126,0
25.94,-125.0,2024,ssp126,0
25.94,-123.777,2024,ssp126,0
25.94,-122.553,2024,ssp126,0
25.94,-121.33,2024,ssp126,0
25.94,-120.106,2024,ssp126,0
25.94,-118.883,2024,ssp126,0
25.94,-117.66,2024,ssp126,0
25.94,-116.436,2024,ssp126,0
25.94,-115.213,2024,ssp126,0
25.94,-113.989,2024,ssp126,0
25.94,-112.766,2024,ssp126,1
25.94,-111.543,2024,ssp126,1
25.94,-110.319,2024,ssp126,1
25.94,-109.096,2024,ssp126,19
25.94,-107.872,2024,ssp126,44
25.94,-106.649,2024,ssp126,67
25.94,-105.426,2024,ssp126,88
25.94,-104.202,2024,ssp126,78
25.94,-102.979,2024,ssp126,51
25.94,-101.755,2024,ssp126,38
25.94,-100.532,2024,ssp126,33
25.94,-99.308,2024,ssp126,25
25.94,-98.085,2024,ssp126,13
25.94,-96.862,2024,ssp126,6
25.94,-95.638,2024,ssp126,2
25.94,-94.415,2024,ssp126,0
25.94,-93.192,2024,ssp126,0
25.94,-91.968,2024,ssp126,0
25.94,-90.745,2024,ssp126,0
25.94,-89.521,2024,ssp126,0
25.94,-88.298,2024,ssp126,0
25.94,-87.074,2024,ssp126,0
25.94,-85.851,2024,ssp126,0
25.94,-84.628,2024,ssp126,0
25.94,-83.404,2024,ssp126,1
25.94,-82.181,2024,ssp126,1
25.94,-80.957,2024,ssp126,0
25.94,-79.734,2024,ssp126,0
25.94,-78.511,2024,ssp126,0
25.94,-77.287,2024,ssp126,0
25.94,-76.064,2024,ssp126,0
25.94,-74.84,2024,ssp126,0
25.94,-73.617,2024,ssp126,0
25.94,-72.394,2024,ssp126,0
25.94,-71.17,2024,ssp126,0
25.94,-69.947,2024,ssp126,0
25.94,-68.723,2024,ssp126,0
25.94,-67.5,2024,ssp126,0
26.558,-125.0,2024,ssp126,0
26.558,-123.777,2024,ssp126,0
26.558,-122.553,2024,ssp126,0
26.558,-121.33,2024,ssp126,0
26.558,-120.106,2024,ssp126,0
26.558,-118.883,2024,ssp126,0
26.558,-117.66,2024,ssp126,0
26.558,-116.436,2024,ssp126,0
26.558,-115.213,2024,ssp126,0
26.558,-113.989,2024,ssp126,1
26.558,-112.766,2024,ssp126,2
26.558,-111.543,2024,ssp126,2
26.558,-110.319,2024,ssp126,2
26.558,-109.096,2024,ssp126,37
26.558,-107.872,2024,ssp126,85
26.558,-106.649,2024,ssp126,96
26.558,-105.426,2024,ssp126,90
26.558,-104.202,2024,ssp126,75
26.558,-102.979,2024,ssp126,53
26.558,-101.755,2024,ssp126,43
26.558,-100.532,2024,ssp126,40
26.558,-99.308,2024,ssp126,31
26.558,-98.085,2024,ssp126,17
26.558,-96.862,2024,ssp126,8
26.558,-95.638,2024,ssp126,3
26.558,-94.415,2024,ssp126,0
26.558,-93.192,2024,ssp126,0
26.558,-91.968,2024,ssp126,0
26.558,-90.745,2024,ssp126,0
26.558,-89.521,2024,ssp126,0
26.558,-88.298,2024,ssp126,0
26.558,-87.074,2024,ssp126,0
26.558,-85.851,2024,ssp126,0
26.558,-84.628,2024,ssp126,0
26.558,-83.404,2024,ssp126,1
26.558,-82.181,2024,ssp126,2
26.558,-80.957,2024,ssp126,1
26.558,-79.734,2024,ssp126,0
26.558,-78.511,2024,ssp126,0
26.558,-77.287,2024,ssp126,0
26.558,-76.064,2024,ssp126,0
26.558,-74.84,2024,ssp126,0
26.558,-73.617,2024,ssp126,0
26.558,-72.394,2024,ssp126,0
26.558,-71.17,2024,ssp126,0
26.558,-69.947,2024,ssp126,0
26.558,-68.723,2024,ssp126,0
26.558,-67.5,2024,ssp126,0
27.176,-125.0,2024,ssp126,0
27.176,-123.777,2024,ssp126,0
27.176,-122.553,2024,ssp126,0
27.176,-121.33,2024,ssp126,0
27.176,-120.106,2024,ssp126,0
27.176,-118.883,2024,ssp126,0
27.176,-117.66,2024,ssp126,0
27.176,-116.436,2024,ssp126,0
27.176,-115.213,2024,ssp126,0
27.176,-113.989,2024,ssp126,4
27.176,-112.766,2024,ssp126,8
27.176,-111.543,2024,ssp126,12
27.176,-110.319,2024,ssp126,16
27.176,-109.096,2024,ssp126,53
27.176,-107.872,2024,ssp126,102
27.176,-106.649,2024,ssp126,107
27.176,-105.426,2024,ssp126,93
27.176,-104.202,2024,ssp126,77
27.176,-102.979,2024,ssp126,59
27.176,-101.755,2024,ssp126,48
27.176,-100.532,2024,ssp126,41
27.176,-99.308,2024,ssp126,31
27.176,-98.085,2024,ssp126,19
27.176,-96.862,2024,ssp126,10
27.176,-95.638,2024,ssp126,5
27.176,-94.415,2024,ssp126,2
27.176,-93.192,2024,ssp126,2
27.176,-91.968,2024,ssp126,1
27.176,-90.745,2024,ssp126,1
27.176,-89.521,2024,ssp126,0
27.176,-88.298,2024,ssp126,0
27.176,-87.074,2024,ssp126,0
27.176,-85.851,2024,ssp126,0
27.176,-84.628,2024,ssp126,1
27.176,-83.404,2024,ssp126,2
27.176,-82.181,2024,ssp126,3
27.176,-80.957,2024,ssp126,2
27.176,-79.734,2024,ssp126,0
27.176,-78.511,2024,ssp126,0
27.176,-77.287,2024,ssp126,0
27.176,-76.064,2024,ssp126,0
27.176,-74.84,2024,ssp126,0
27.176,-73.617,2024,ssp126,0
27.176,-72.394,2024,ssp126,0
27.176,-71.17,2024,ssp126,0
27.176,-69.947,2024,ssp126,0
27.176,-68.723,2024,ssp126,0
27.176,-67.5,2024,ssp126,0
27.795,-125.0,2024,ssp126,0
27.795,-123.777,2024,ssp126,0
27.795,-122.553,2024,ssp126,0
27.795,-121.33,2024,ssp126,0
27.795,-120.106,2024,ssp126,0
27.795,-118.883,2024,ssp126,0
27.795,-117.66,2024,ssp126,0
27.795,-116.436,2024,ssp126,0
27.795,-115.213,2024,ssp126,0
27.795,-113.989,2024,ssp126,7
27.795,-112.766,2024,ssp126,16
27.795,-111.543,2024,ssp126,23
27.795,-110.319,2024,ssp126,31
27.795,-109.096,2024,ssp126,68
27.795,-107.872,2024,ssp126,117
27.795,-106.649,2024,ssp126,117
27.795,-105.426,2024,ssp126,96
27.795,-104.202,2024,ssp126,80
27.795,-102.979,2024,ssp126,65
27.795,-101.755,2024,ssp126,53
27.795,-100.532,2024,ssp126,41
27.795,-99.308,2024,ssp126,31
27.795,-98.085,2024,ssp126,20
27.795,-96.862,2024,ssp126,13
27.795,-95.638,2024,ssp126,8
27.795,-94.415,2024,ssp126,5
27.795,-93.192,2024,ssp126,4
27.795,-91.968,2024,ssp126,3
27.795,-90.745,2024,ssp126,1
27.795,-89.521,2024,ssp126,0
27.795,-88.298,2024,ssp126,0
27.795,-87.074,2024,ssp126,0
27.795,-85.851,2024,ssp126,1
27.795,-84.628,2024,ssp126,2
27.795,-83.404,2024,ssp126,3
27.795,-82.181,2024,ssp126,4
27.795,-80.957,2024,ssp126,2
27.795,-79.734,2024,ssp126,1
27.795,-78.511,2024,ssp126,0
27.795,-77.287,2024,ssp126,0
27.795,-76.064,2024,ssp126,0
27.795,-74.84,2024,ssp126,0
27.795,-73.617,2024,ssp126,0
27.795,-72.394,2024,ssp126,0
27.795,-71.17,2024,ssp126,0
27.795,-69.947,2024,ssp126,0
27.795,-68.723,2024,ssp126,0
27.795,-67.5,2024,ssp126,0
28.413,-125.0,2024,ssp126,0
28.413,-123.777,2024,ssp126,0
28.413,-122.553,2024,ssp126,0
28.413,-121.33,2024,ssp126,0
28.413,-120.106,2024,ssp126,0
28.413,-118.883,2024,ssp126,0
28.413,-117.66,2024,ssp126,0
28.413,-116.436,2024,ssp126,0
28.413,-115.213,2024,ssp126,1
28.413,-113.989,2024,ssp126,9
28.413,-112.766,2024,ssp126,19
28.413,-111.543,2024,ssp126,29
28.413,-110.319,2024,ssp126,39
28.413,-109.096,2024,ssp126,72
28.413,-107.872,2024,ssp126,113
28.413,-106.649,2024,ssp126,114
28.413,-105.426,2024,ssp126,97
28.413,-104.202,2024,ssp126,83
28.413,-102.979,2024,ssp126,69
28.413,-101.755,2024,ssp126,57
28.413,-100.532,2024,ssp126,47
28.413,-99.308,2024,ssp126,38
28.413,-98.085,2024,ssp126,30
28.413,-96.862,2024,ssp126,22
28.413,-95.638,2024,ssp126,13
28.413,-94.415,2024,ssp126,8
28.413,-93.192,2024,ssp126,8
28.413,-91.968,2024,ssp126,7
28.413,-90.745,2024,ssp126,6
28.413,-89.521,2024,ssp126,4
28.413,-88.298,2024,ssp126,3
28.413,-87.074,2024,ssp126,2
28.413,-85.851,2024,ssp126,2
28.413,-84.628,2024,ssp126,4
28.413,-83.404,2024,ssp126,7
28.413,-82.181,2024,ssp126,9
28.413,-80.957,2024,ssp126,4
28.413,-79.734,2024,ssp126,1
28.413,-78.511,2024,ssp126,0
28.413,-77.287,2024,ssp126,0
28.413,-76.064,2024,ssp126,0
28.413,-74.84,2024,ssp126,0
28.413,-73.617,2024,ssp126,0
28.413,-72.394,2024,ssp126,0
28.413,-71.17,2024,ssp126,0
28.413,-69.947,2024,ssp126,0
28.413,-68.723,2024,ssp126,0
28.413,-67.5,2024,ssp126,0
29.031,-125.0,2024,ssp126,0
29.031,-123.777,2024,ssp126,0
29.031,-122.553,2024,ssp126,0
29.031,-121.33,2024,ssp126,0
29.031,-120.106,2024,ssp126,0
29.031,-118.883,2024,ssp126,0
29.031,-117.66,2024,ssp126,0
29.031,-116.436,2024,ssp126,1
29.031,-115.213,2024,ssp126,2
29.031,-113.989,2024,ssp126,11
29.031,-112.766,2024,ssp126,21
29.031,-111.543,2024,ssp126,33
29.031,-110.319,2024,ssp126,46
29.031,-109.096,2024,ssp126,73
29.031,-107.872,2024,ssp126,106
29.031,-106.649,2024,ssp126,109
29.031,-105.426,2024,ssp126,98
29.031,-104.202,2024,ssp126,85
29.031,-102.979,2024,ssp126,72
29.031,-101.755,2024,ssp126,62
29.031,-100.532,2024,ssp126,55
29.031,-99.308,2024,ssp126,48
29.031,-98.085,2024,ssp126,42
29.031,-96.862,2024,ssp126,32
29.031,-95.638,2024,ssp126,18
29.031,-94.415,2024,ssp126,12
29.031,-93.192,2024,ssp126,12
29.031,-91.968,2024,ssp126,12
29.031,-90.745,2024,ssp126,11
29.031,-89.521,2024,ssp126,9
29.031,-88.298,2024,ssp126,6
29.031,-87.074,2024,ssp126,4
29.031,-85.851,2024,ssp126,4
29.031,-84.628,2024,ssp126,6
29.031,-83.404,2024,ssp126,12
29.031,-82.181,2024,ssp126,14
29.031,-80.957,2024,ssp126,7
29.031,-79.734,2024,ssp126,1
29.031,-78.511,2024,ssp126,0
29.031,-77.287,2024,ssp126,0
29.031,-76.064,2024,ssp126,0
29.031,-74.84,2024,ssp126,0
29.031,-73.617,2024,ssp126,0
29.031,-72.394,2024,ssp126,0
29.031,-71.17,2024,ssp126,0
29.031,-69.947,2024,ssp126,0
29.031,-68.723,2024,ssp126,0
29.031,-67.5,2024,ssp126,0
29.65,-125.0,2024,ssp126,0
29.65,-123.777,2024,ssp126,0
29.65,-122.553,2024,ssp126,0
29.65,-121.33,2024,ssp126,0
29.65,-120.106,2024,ssp126,0
29.65,-118.883,2024,ssp126,0
29.65,-117.66,2024,ssp126,0
29.65,-116.436,2024,ssp126,4
29.65,-115.213,2024,ssp126,9
29.65,-113.989,2024,ssp126,17
29.65,-112.766,2024,ssp126,25
29.65,-111.543,2024,ssp126,42
29.65,-110.319,2024,ssp126,61
29.65,-109.096,2024,ssp126,81
29.65,-107.872,2024,ssp126,102
29.65,-106.649,2024,ssp126,103
29.65,-105.426,2024,ssp126,95
29.65,-104.202,2024,ssp126,85
29.65,-102.979,2024,ssp126,73
29.65,-101.755,2024,ssp126,66
29.65,-100.532,2024,ssp126,62
29.65,-99.308,2024,ssp126,57
29.65,-98.085,2024,ssp126,51
29.65,-96.862,2024,ssp126,42
29.65,-95.638,2024,ssp126,30
29.65,-94.415,2024,ssp126,23
29.65,-93.192,2024,ssp126,22
29.65,-91.968,2024,ssp126,20
29.65,-90.745,2024,ssp126,18
29.65,-89.521,2024,ssp126,16
29.65,-88.298,2024,ssp126,14
29.65,-87.074,2024,ssp126,12
29.65,-85.851,2024,ssp126,14
29.65,-84.628,2024,ssp126,16
29.65,-83.404,2024,ssp126,20
29.65,-82.181,2024,ssp126,20
29.65,-80.957,2024,ssp126,9
29.65,-79.734,2024,ssp126,1
29.65,-78.511,2024,ssp126,1
29.65,-77.287,2024,ssp126,0
29.65,-76.064,2024,ssp126,0
29.65,-74.84,2024,ssp126,0
29.65,-73.617,2024,ssp126,0
29.65,-72.394,2024,ssp126,0
29.65,-71.17,2024,ssp126,0
29.65,-69.947,2024,ssp126,0
29.65,-68.723,2024,ssp126,0
29.65,-67.5,2024,ssp126,0
30.268,-125.0,2024,ssp126,0
30.268,-123.777,2024,ssp126,0
30.268,-122.553,2024,ssp126,0
30.268,-121.33,2024,ssp126,0
30.268,-120.106,2024,ssp126,0
30.268,-118.883,2024,ssp126,0
30.268,-117.66,2024,ssp126,0
30.268,-116.436,2024,ssp126,8
30.268,-115.213,2024,ssp126,18
30.268,-113.989,2024,ssp126,24
30.268,-112.766,2024,ssp126,30
30.268,-111.543,2024,ssp126,51
30.268,-110.319,2024,ssp126,78
30.268,-109.096,2024,ssp126,90
30.268,-107.872,2024,ssp126,98
30.268,-106.649,2024,ssp126,97
30.268,-105.426,2024,ssp126,91
30.268,-104.202,2024,ssp126,83
30.268,-102.979,2024,ssp126,75
30.268,-101.755,2024,ssp126,71
30.268,-100.532,2024,ssp126,70
30.268,-99.308,2024,ssp126,66
30.268,-98.085,2024,ssp126,60
30.268,-96.862,2024,ssp126,52
30.268,-95.638,2024,ssp126,44
30.268,-94.415,2024,ssp126,37
30.268,-93.192,2024,ssp126,34
30.268,-91.968,2024,ssp126,30
30.268,-90.745,2024,ssp126,27
30.268,-89.521,2024,ssp126,24
30.268,-88.298,2024,ssp126,23
30.268,-87.074,2024,ssp126,22
30.268,-85.851,2024,ssp126,25
30.268,-84.628,2024,ssp126,27
30.268,-83.404,2024,ssp126,28
30.268,-82.181,2024,ssp126,26
30.268,-80.957,2024,ssp126,12
30.268,-79.734,2024,ssp126,2
30.268,-78.511,2024,ssp126,1
30.268,-77.287,2024,ssp126,0
30.268,-76.064,2024,ssp126,0
30.268,-74.84,2024,ssp126,0
30.268,-73.617,2024,ssp126,0
30.268,-72.394,2024,ssp126,0
30.268,-71.17,2024,ssp126,0
30.268,-69.947,2024,ssp126,0
30.268,-68.723,2024,ssp126,0
30.268,-67.5,2024,ssp126,0
30.886,-125.0,2024,ssp126,0
30.886,-123.777,2024,ssp126,0
30.886,-122.553,2024,ssp126,0
30.886,-121.33,2024,ssp126,0
30.886,-120.106,2024,ssp126,0
30.886,-118.883,2024,ssp126,0
30.886,-117.66,2024,ssp126,0
30.886,-116.436,2024,ssp126,14
30.886,-115.213,2024,ssp126,30
30.886,-113.989,2024,ssp126,34
30.886,-112.766,2024,ssp126,37
30.886,-111.543,2024,ssp126,60
30.886,-110.319,2024,ssp126,88
30.886,-109.096,2024,ssp126,96
30.886,-107.872,2024,ssp126,98
30.886,-106.649,2024,ssp126,95
30.886,-105.426,2024,ssp126,90
30.886,-104.202,2024,ssp126,84
30.886,-102.979,2024,ssp126,78
30.886,-101.755,2024,ssp126,75
30.886,-100.532,2024,ssp126,75
30.886,-99.308,2024,ssp126,71
30.886,-98.085,2024,ssp126,65
30.886,-96.862,2024,ssp126,59
30.886,-95.638,2024,ssp126,52
30.886,-94.415,2024,ssp126,47
30.886,-93.192,2024,ssp126,43
30.886,-91.968,2024,ssp126,41
30.886,-90.745,2024,ssp126,40
30.886,-89.521,2024,ssp126,38
30.886,-88.298,2024,ssp126,36
30.886,-87.074,2024,ssp126,34
30.886,-85.851,2024,ssp126,35
30.886,-84.628,2024,ssp126,36
30.886,-83.404,2024,ssp126,37
30.886,-82.181,2024,ssp126,33
30.886,-80.957,2024,ssp126,17
30.886,-79.734,2024,ssp126,4
30.886,-78.511,2024,ssp126,2
30.886,-77.287,2024,ssp126,1
30.886,-76.064,2024,ssp126,0
30.886,-74.84,2024,ssp126,0
30.886,-73.617,2024,ssp126,0
30.886,-72.394,2024,ssp126,0
30.886,-71.17,2024,ssp126,0
30.886,-69.947,2024,ssp126,0
30.886,-68.723,2024,ssp126,0
30.886,-67.5,2024,ssp126,0
31.505,-125.0,2024,ssp126,0
31.505,-123.777,2024,ssp126,0
31.505,-122.553,2024,ssp126,0
31.505,-121.33,2024,ssp126,0
31.505,-120.106,2024,ssp126,0
31.505,-118.883,2024,ssp126,0
31.505,-117.66,2024,ssp126,1
31.505,-116.436,2024,ssp126,20
31.505,-115.213,2024,ssp126,42
31.505,-113.989,2024,ssp126,45
31.505,-112.766,2024,ssp126,45
31.505,-111.543,2024,ssp126,68
31.505,-110.319,2024,ssp126,97
31.505,-109.096,2024,ssp126,101
31.505,-107.872,2024,ssp126,98
31.505,-106.649,2024,ssp126,94
31.505,-105.426,2024,ssp126,90
31.505,-104.202,2024,ssp126,86
31.505,-102.979,2024,ssp126,81
31.505,-101.755,2024,ssp126,79
31.505,-100.532,2024,ssp126,78
31.505,-99.308,2024,ssp126,75
31.505,-98.085,2024,ssp126,70
31.505,-96.862,2024,ssp126,65
31.505,-95.638,2024,ssp126,59
31.505,-94.415,2024,ssp126,54
31.505,-93.192,2024,ssp126,52
31.505,-91.968,2024,ssp126,51
31.505,-90.745,2024,ssp126,54
31.505,-89.521,2024,ssp126,54
31.505,-88.298,2024,ssp126,50
31.505,-87.074,2024,ssp126,47
31.505,-85.851,2024,ssp126,45
31.505,-84.628,2024,ssp126,45
31.505,-83.404,2024,ssp126,45
31.505,-82.181,2024,ssp126,40
31.505,-80.957,2024,ssp126,23
31.505,-79.734,2024,ssp126,8
31.505,-78.511,2024,ssp126,5
31.505,-77.287,2024,ssp126,2
31.505,-76.064,2024,ssp126,1
31.505,-74.84,2024,ssp126,0
31.505,-73.617,2024,ssp126,0
31.505,-72.394,2024,ssp126,0
31.505,-71.17,2024,ssp126,0
31.505,-69.947,2024,ssp126,0
31.505,-68.723,2024,ssp126,0
31.505,-67.5,2024,ssp126,0
32.123,-125.0,2024,ssp126,0
32.123,-123.777,2024,ssp126,0
32.123,-122.553,2024,ssp126,0
32.123,-121.33,2024,ssp126,0
32.123,-120.106,2024,ssp126,0
32.123,-118.883,2024,ssp126,1
32.123,-117.66,2024,ssp126,2
32.123,-116.436,2024,ssp126,25
32.123,-115.213,2024,ssp126,50
32.123,-113.989,2024,ssp126,55
32.123,-112.766,2024,ssp126,55
32.123,-111.543,2024,ssp126,74
32.123,-110.319,2024,ssp126,98
